movieId,title,genres,genre_ids
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,[18]
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,"[35, 18, 10749, 53]"
497,Much Ado About Nothing (1993),Comedy|Romance,"[35, 10749]"
499,Mr. Wonderful (1993),Comedy|Romance,"[35, 10749]"
500,Mrs. Doubtfire (1993),Comedy|Drama,"[35, 18]"
501,Naked (1993),Drama,[18]
502,The Next Karate Kid (1994),Action|Children|Romance,"[28, 10749]"
504,No Escape (1994),Action|Drama|Sci-Fi,"[28, 18]"
505,North (1994),Comedy,[35]
506,Orlando (1992),Drama|Fantasy|Romance,"[18, 14, 10749]"
507,A Perfect World (1993),Crime|Drama|Thriller,"[80, 18, 53]"
508,Philadelphia (1993),Drama,[18]
509,The Piano (1993),Drama|Romance,"[18, 10749]"
510,Poetic Justice (1993),Drama,[18]
511,The Program (1993),Action|Drama,"[28, 18]"
512,The Puppet Masters (1994),Horror|Sci-Fi,[27]
513,Radioland Murders (1994),Comedy|Mystery|Romance,"[35, 9648, 10749]"
514,The Ref (1994),Comedy,[35]
515,The Remains of the Day (1993),Drama|Romance,"[18, 10749]"
516,Renaissance Man (1994),Comedy|Drama,"[35, 18]"
517,Rising Sun (1993),Action|Drama|Mystery,"[28, 18, 9648]"
518,The Road to Wellville (1994),Comedy,[35]
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,"[28, 80, 18, 53]"
520,Robin Hood: Men in Tights (1993),Comedy,[35]
521,Romeo Is Bleeding (1993),Crime|Thriller,"[80, 53]"
522,Romper Stomper (1992),Action|Drama,"[28, 18]"
523,Ruby in Paradise (1993),Drama,[18]
524,Rudy (1993),Drama,[18]
526,Les) Savage Nights (Nuits fauves (1992),Drama,[18]
527,Schindler's List (1993),Drama|War,"[18, 10752]"
528,The Scout (1994),Comedy|Drama,"[35, 18]"
529,Searching for Bobby Fischer (1993),Drama,[18]
531,The Secret Garden (1993),Children|Drama,[18]
532,Serial Mom (1994),Comedy|Crime|Horror,"[35, 80, 27]"
533,The Shadow (1994),Action|Adventure|Fantasy|Mystery,"[28, 12, 14, 9648]"
534,Shadowlands (1993),Drama|Romance,"[18, 10749]"
535,Short Cuts (1993),Drama,[18]
536,A Simple Twist of Fate (1994),Drama,[18]
537,Sirens (1994),Drama,[18]
538,Six Degrees of Separation (1993),Drama,[18]
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,"[35, 18, 10749]"
540,Sliver (1993),Thriller,[53]
541,Blade Runner (1982),Action|Sci-Fi|Thriller,"[28, 53]"
542,Son in Law (1993),Comedy|Drama|Romance,"[35, 18, 10749]"
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,"[35, 10749, 53]"
544,Striking Distance (1993),Action|Crime,"[28, 80]"
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,"[28, 12, 35, 14]"
547,Surviving the Game (1994),Action|Adventure|Thriller,"[28, 12, 53]"
548,Terminal Velocity (1994),Action|Mystery|Thriller,"[28, 9648, 53]"
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,[18]
550,Threesome (1994),Comedy|Romance,"[35, 10749]"
551,The Nightmare Before Christmas (1993),Animation|Children|Fantasy|Musical,"[16, 14]"
552,The Three Musketeers (1993),Action|Adventure|Comedy|Romance,"[28, 12, 35, 10749]"
553,Tombstone (1993),Action|Drama|Western,"[28, 18, 37]"
555,True Romance (1993),Crime|Thriller,"[80, 53]"
556,The War Room (1993),Documentary,[99]
558,The Pagemaster (1994),Action|Adventure|Animation|Children|Fantasy,"[28, 12, 16, 14]"
562,Welcome to the Dollhouse (1995),Comedy|Drama,"[35, 18]"
563,Germinal (1993),Drama|Romance,"[18, 10749]"
564,Chasers (1994),Comedy,[35]
567,Kika (1993),Comedy|Drama,"[35, 18]"
568,Bhaji on the Beach (1993),Comedy|Drama,"[35, 18]"
569,Little Big League (1994),Comedy|Drama,"[35, 18]"
573,Professore! (Io speriamo che me la cavo) Ciao (1992),Drama,[18]
574,Spanking the Monkey (1994),Comedy|Drama,"[35, 18]"
575,The Little Rascals (1994),Children|Comedy,[35]
577,Andre (1994),Adventure|Children|Drama,"[12, 18]"
579,"La) Escort, The (Scorta (1993)",Crime|Thriller,"[80, 53]"
580,Princess Caraboo (1994),Drama,[18]
581,The Celluloid Closet (1995),Documentary,[99]
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,"[35, 18]"
585,The Brady Bunch Movie (1995),Comedy,[35]
586,Home Alone (1990),Children|Comedy,[35]
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,"[35, 18, 14, 10749, 53]"
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,"[12, 16, 35]"
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,[28]
590,Dances with Wolves (1990),Adventure|Drama|Western,"[12, 18, 37]"
592,Batman (1989),Action|Crime|Thriller,"[28, 80, 53]"
593,The Silence of the Lambs (1991),Crime|Horror|Thriller,"[80, 27, 53]"
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,"[16, 18, 14]"
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,"[16, 14, 10749]"
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,"[16, 14]"
597,Pretty Woman (1990),Comedy|Romance,"[35, 10749]"
599,The Wild Bunch (1969),Adventure|Western,"[12, 37]"
600,Love and a .45 (1994),Action|Comedy|Crime,"[28, 35, 80]"
602,A Great Day in Harlem (1994),Documentary,[99]
605,One Fine Day (1996),Drama|Romance,"[18, 10749]"
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,"[14, 27]"
608,Fargo (1996),Comedy|Crime|Drama|Thriller,"[35, 80, 18, 53]"
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,[12]
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,"[28, 12, 16, 27]"
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,"[28, 27]"
612,The Pallbearer (1996),Comedy,[35]
613,Jane Eyre (1996),Drama|Romance,"[18, 10749]"
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,"[35, 18]"
616,The Aristocats (1970),Animation|Children,[16]
617,The (La flor de mi secreto) Flower of My Secret (1995),Comedy|Drama,"[35, 18]"
618,Two Much (1995),Comedy|Romance,"[35, 10749]"
619,Ed (1996),Comedy,[35]
626,A Thin Line Between Love and Hate (1996),Comedy,[35]
627,The Last Supper (1995),Drama|Thriller,"[18, 53]"
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,"[80, 18, 9648, 53]"
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,"[12, 16, 14, 10749]"
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,"[18, 10752]"
633,Denise Calls Up (1995),Comedy,[35]
634,Theodore Rex (1995),Comedy,[35]
635,A Family Thing (1996),Comedy|Drama,"[35, 18]"
636,Frisk (1995),Drama,[18]
637,Sgt. Bilko (1996),Comedy,[35]
638,Jack and Sarah (1995),Romance,[10749]
639,Girl 6 (1996),Comedy|Drama,"[35, 18]"
640,Diabolique (1996),Drama|Thriller,"[18, 53]"
645,Nelly & Monsieur Arnaud (1995),Drama,[18]
647,Courage Under Fire (1996),Action|Crime|Drama|War,"[28, 80, 18, 10752]"
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,"[28, 12, 9648, 53]"
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,"[35, 18]"
650,Moll Flanders (1996),Drama,[18]
653,Dragonheart (1996),Action|Adventure|Fantasy,"[28, 12, 14]"
656,Eddie (1996),Comedy,[35]
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,"[12, 16, 14]"
662,Fear (1996),Thriller,[53]
663,Kids in the Hall: Brain Candy (1996),Comedy,[35]
665,Underground (1995),Comedy|Drama|War,"[35, 18, 10752]"
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,[28]
668,Song of the Little Road (Pather Panchali) (1955),Drama,[18]
670,The (Apur Sansar) World of Apu (1959),Drama,[18]
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,[35]
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,"[12, 16, 35, 14]"
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,"[12, 35]"
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,"[18, 53]"
679,The Run of the Country (1995),Drama,[18]
680,une étrange aventure de Lemmy Caution) Alphaville (Alphaville (1965),Drama|Mystery|Romance|Sci-Fi|Thriller,"[18, 9648, 10749, 53]"
685,It's My Party (1996),Drama,[18]
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,"[28, 12, 35, 10752]"
691,Mrs. Winterbourne (1996),Comedy|Romance,"[35, 10749]"
692,Solo (1996),Action|Sci-Fi|Thriller,"[28, 53]"
694,The Substitute (1996),Action|Crime|Drama,"[28, 80, 18]"
695,True Crime (1996),Mystery|Thriller,"[9648, 53]"
697,Feeling Minnesota (1996),Drama|Romance,"[18, 10749]"
698,Delta of Venus (1995),Drama,[18]
700,Angus (1995),Comedy,[35]
703,Boys (1996),Drama,[18]
704,The Quest (1996),Action|Adventure,"[28, 12]"
706,Sunset Park (1996),Drama,[18]
707,Mulholland Falls (1996),Crime|Drama|Thriller,"[80, 18, 53]"
708,The Truth About Cats & Dogs (1996),Comedy|Romance,"[35, 10749]"
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,"[12, 16, 35]"
710,Celtic Pride (1996),Comedy,[35]
711,Flipper (1996),Adventure|Children,[12]
714,Dead Man (1995),Drama|Mystery|Western,"[18, 9648, 37]"
715,"Le) Horseman on the Roof, The (Hussard sur le toit (1995)",Drama|Romance,"[18, 10749]"
718,"Les) Visitors, The (Visiteurs (1993)",Comedy|Fantasy|Sci-Fi,"[35, 14]"
719,Multiplicity (1996),Comedy,[35]
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,"[12, 16, 35]"
722,The Haunted World of Edward D. Wood Jr. (1996),Documentary,[99]
724,The Craft (1996),Drama|Fantasy|Horror|Thriller,"[18, 14, 27, 53]"
725,The Great White Hype (1996),Comedy,[35]
726,Last Dance (1996),Drama,[18]
728,Cold Comfort Farm (1995),Comedy,[35]
731,Heaven's Prisoners (1996),Crime|Thriller,"[80, 53]"
733,The Rock (1996),Action|Adventure|Thriller,"[28, 12, 53]"
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,[27]
736,Twister (1996),Action|Adventure|Romance|Thriller,"[28, 12, 10749, 53]"
737,Barb Wire (1996),Action|Sci-Fi,[28]
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,[16]
742,Thinner (1996),Horror|Thriller,"[27, 53]"
743,Spy Hard (1996),Comedy,[35]
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,"[16, 35]"
747,The Stupids (1996),Comedy,[35]
748,The Arrival (1996),Action|Sci-Fi|Thriller,"[28, 53]"
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,"[35, 10752]"
757,Ashes of Time (Dung che sai duk) (1994),Drama,[18]
759,Maya Lin: A Strong Clear Vision (1994),Documentary,[99]
760,Stalingrad (1993),Drama|War,"[18, 10752]"
761,The Phantom (1996),Action|Adventure,"[28, 12]"
762,Striptease (1996),Comedy|Crime,"[35, 80]"
764,Heavy (1995),Drama|Romance,"[18, 10749]"
765,Jack (1996),Comedy|Drama,"[35, 18]"
766,I Shot Andy Warhol (1996),Drama,[18]
773,Touki Bouki (1973),Drama,[18]
775,Spirits of the Dead (1968),Horror|Mystery,"[27, 9648]"
778,Trainspotting (1996),Comedy|Crime|Drama,"[35, 80, 18]"
779,'Til There Was You (1997),Drama|Romance,"[18, 10749]"
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,"[28, 12, 53]"
781,Stealing Beauty (1996),Drama,[18]
782,The Fan (1996),Drama|Thriller,"[18, 53]"
783,The Hunchback of Notre Dame (1996),Animation|Children|Drama|Musical|Romance,"[16, 18, 10749]"
784,The Cable Guy (1996),Comedy|Thriller,"[35, 53]"
785,Kingpin (1996),Comedy,[35]
786,Eraser (1996),Action|Drama|Thriller,"[28, 18, 53]"
788,The Nutty Professor (1996),Comedy|Fantasy|Romance|Sci-Fi,"[35, 14, 10749]"
790,An (Un été inoubliable) Unforgettable Summer (1994),Drama,[18]
791,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)",Documentary,[99]
795,Somebody to Love (1994),Drama,[18]
798,Daylight (1996),Action|Adventure|Drama|Thriller,"[28, 12, 18, 53]"
799,The Frighteners (1996),Comedy|Horror|Thriller,"[35, 27, 53]"
800,Lone Star (1996),Drama|Mystery|Western,"[18, 9648, 37]"
801,Harriet the Spy (1996),Children|Comedy,[35]
802,Phenomenon (1996),Drama|Romance,"[18, 10749]"
803,Walking and Talking (1996),Comedy|Drama|Romance,"[35, 18, 10749]"
804,She's the One (1996),Comedy|Romance,"[35, 10749]"
805,A Time to Kill (1996),Drama|Thriller,"[18, 53]"
806,American Buffalo (1996),Crime|Drama,"[80, 18]"
808,Alaska (1996),Adventure|Children,[12]
809,Fled (1996),Action|Adventure,"[28, 12]"
810,Kazaam (1996),Children|Comedy|Fantasy,"[35, 14]"
813,Larger Than Life (1996),Comedy,[35]
818,A Very Brady Sequel (1996),Comedy,[35]
823,The (La collectionneuse) Collector (1967),Drama,[18]
824,Kaspar Hauser (1993),Drama|Mystery,"[18, 9648]"
828,The Adventures of Pinocchio (1996),Adventure|Children,[12]
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,"[35, 14]"
830,The First Wives Club (1996),Comedy,[35]
832,Ransom (1996),Crime|Thriller,"[80, 53]"
833,High School High (1996),Comedy,[35]
835,Foxfire (1996),Drama,[18]
836,Chain Reaction (1996),Action|Adventure|Thriller,"[28, 12, 53]"
837,Matilda (1996),Children|Comedy|Fantasy,"[35, 14]"
838,Emma (1996),Comedy|Drama|Romance,"[35, 18, 10749]"
839,The Crow: City of Angels (1996),Action|Thriller,"[28, 53]"
840,House Arrest (1996),Children|Comedy,[35]
841,Les) Eyes Without a Face (Yeux sans visage (1959),Horror,[27]
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,"[35, 27]"
848,The Spitfire Grill (1996),Drama,[18]
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,"[28, 12, 53]"
851,Basquiat (1996),Drama,[18]
852,Tin Cup (1996),Comedy|Drama|Romance,"[35, 18, 10749]"
858,The Godfather (1972),Crime|Drama,"[80, 18]"
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,"[28, 35, 80, 53]"
866,Bound (1996),Crime|Drama|Romance|Thriller,"[80, 18, 10749, 53]"
867,Carpool (1996),Comedy|Crime,"[35, 80]"
869,Kansas City (1996),Crime|Drama|Musical|Thriller,"[80, 18, 53]"
870,Gone Fishin' (1997),Comedy,[35]
875,Nothing to Lose (1994),Action|Crime|Drama,"[28, 80, 18]"
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,"[28, 35, 80, 53]"
879,The Relic (1997),Horror|Thriller,"[27, 53]"
880,The Island of Dr. Moreau (1996),Sci-Fi|Thriller,[53]
881,First Kid (1996),Children|Comedy,[35]
882,The Trigger Effect (1996),Drama|Thriller,"[18, 53]"
885,Bogus (1996),Children|Drama|Fantasy,"[18, 14]"
886,Bulletproof (1996),Action|Comedy|Crime,"[28, 35, 80]"
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,"[12, 16]"
889,1-900 (06) (1994),Drama|Romance,"[18, 10749]"
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,"[27, 53]"
892,Twelfth Night (1996),Comedy|Drama|Romance,"[35, 18, 10749]"
893,Mother Night (1996),Drama,[18]
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,[18]
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,"[12, 18, 10749, 10752]"
898,The Philadelphia Story (1940),Comedy|Drama|Romance,"[35, 18, 10749]"
899,Singin' in the Rain (1952),Comedy|Musical|Romance,"[35, 10749]"
900,An American in Paris (1951),Musical|Romance,[10749]
901,Funny Face (1957),Comedy|Musical,[35]
902,Breakfast at Tiffany's (1961),Drama|Romance,"[18, 10749]"
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,"[18, 9648, 10749, 53]"
904,Rear Window (1954),Mystery|Thriller,"[9648, 53]"
905,It Happened One Night (1934),Comedy|Romance,"[35, 10749]"
906,Gaslight (1944),Drama|Thriller,"[18, 53]"
907,The Gay Divorcee (1934),Comedy|Musical|Romance,"[35, 10749]"
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,"[28, 12, 9648, 10749, 53]"
909,The Apartment (1960),Comedy|Drama|Romance,"[35, 18, 10749]"
910,Some Like It Hot (1959),Comedy|Crime,"[35, 80]"
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,"[35, 80, 9648, 10749, 53]"
912,Casablanca (1942),Drama|Romance,"[18, 10749]"
913,The Maltese Falcon (1941),Film-Noir|Mystery,[9648]
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,"[35, 18, 10749]"
915,Sabrina (1954),Comedy|Romance,"[35, 10749]"
916,Roman Holiday (1953),Comedy|Drama|Romance,"[35, 18, 10749]"
917,The Little Princess (1939),Children|Drama,[18]
918,Meet Me in St. Louis (1944),Musical,[]
919,The Wizard of Oz (1939),Adventure|Children|Fantasy|Musical,"[12, 14]"
920,Gone with the Wind (1939),Drama|Romance|War,"[18, 10749, 10752]"
921,My Favorite Year (1982),Comedy,[35]
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,"[18, 10749]"
923,Citizen Kane (1941),Drama|Mystery,"[18, 9648]"
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,"[12, 18]"
926,All About Eve (1950),Drama,[18]
927,The Women (1939),Comedy,[35]
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,"[18, 9648, 10749, 53]"
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,"[18, 9648, 53]"
930,Notorious (1946),Film-Noir|Romance|Thriller,"[10749, 53]"
931,Spellbound (1945),Mystery|Romance|Thriller,"[9648, 10749, 53]"
932,An Affair to Remember (1957),Drama|Romance,"[18, 10749]"
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,"[80, 9648, 10749, 53]"
934,Father of the Bride (1950),Comedy,[35]
935,The Band Wagon (1953),Comedy|Musical,[35]
936,Ninotchka (1939),Comedy|Romance,"[35, 10749]"
937,Love in the Afternoon (1957),Comedy|Romance,"[35, 10749]"
938,Gigi (1958),Musical,[]
940,The Adventures of Robin Hood (1938),Action|Adventure|Romance,"[28, 12, 10749]"
941,The Mark of Zorro (1940),Adventure,[12]
942,Laura (1944),Crime|Film-Noir|Mystery,"[80, 9648]"
943,The Ghost and Mrs. Muir (1947),Drama|Fantasy|Romance,"[18, 14, 10749]"
944,Lost Horizon (1937),Drama,[18]
945,Top Hat (1935),Comedy|Musical|Romance,"[35, 10749]"
946,To Be or Not to Be (1942),Comedy|Drama|War,"[35, 18, 10752]"
947,My Man Godfrey (1936),Comedy|Romance,"[35, 10749]"
948,Giant (1956),Drama|Romance|Western,"[18, 10749, 37]"
949,East of Eden (1955),Drama,[18]
950,The Thin Man (1934),Comedy|Crime,"[35, 80]"
951,His Girl Friday (1940),Comedy|Romance,"[35, 10749]"
952,Around the World in 80 Days (1956),Adventure|Comedy,"[12, 35]"
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,"[18, 14, 10749]"
954,Mr. Smith Goes to Washington (1939),Drama,[18]
955,Bringing Up Baby (1938),Comedy|Romance,"[35, 10749]"
956,Penny Serenade (1941),Drama|Romance,"[18, 10749]"
959,Of Human Bondage (1934),Drama,[18]
961,Little Lord Fauntleroy (1936),Drama,[18]
963,The Inspector General (1949),Musical,[]
965,The 39 Steps (1935),Drama|Mystery|Thriller,"[18, 9648, 53]"
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,"[27, 53]"
969,The African Queen (1951),Adventure|Comedy|Romance|War,"[12, 35, 10749, 10752]"
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,"[12, 35, 80, 18, 10749]"
971,Cat on a Hot Tin Roof (1958),Drama,[18]
973,Meet John Doe (1941),Comedy|Drama,"[35, 18]"
976,A Farewell to Arms (1932),Romance|War,"[10749, 10752]"
979,Nothing Personal (1995),Drama|War,"[18, 10752]"
981,Dangerous Ground (1997),Drama,[18]
982,Picnic (1955),Drama,[18]
984,The Pompatus of Love (1996),Comedy|Drama,"[35, 18]"
986,Fly Away Home (1996),Adventure|Children,[12]
987,Bliss (1997),Drama|Romance,"[18, 10749]"
988,Grace of My Heart (1996),Comedy|Drama,"[35, 18]"
990,Maximum Risk (1996),Action|Adventure|Thriller,"[28, 12, 53]"
991,Michael Collins (1996),Drama,[18]
993,Infinity (1996),Drama,[18]
994,Big Night (1996),Comedy|Drama,"[35, 18]"
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,"[28, 80, 18, 53]"
998,Set It Off (1996),Action|Crime,"[28, 80]"
999,2 Days in the Valley (1996),Crime|Film-Noir,[80]
1003,Extreme Measures (1996),Drama|Thriller,"[18, 53]"
1004,The Glimmer Man (1996),Action|Thriller,"[28, 53]"
1005,D3: The Mighty Ducks (1996),Children|Comedy,[35]
1006,The Chamber (1996),Drama,[18]
1007,The Apple Dumpling Gang (1975),Children|Comedy|Western,"[35, 37]"
1008,King of the Wild Frontier Davy Crockett (1955),Adventure|Western,"[12, 37]"
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,"[12, 14]"
1010,The Love Bug (1969),Children|Comedy,[35]
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,"[35, 14, 10749]"
1012,Old Yeller (1957),Children|Drama,[18]
1013,The Parent Trap (1961),Children|Comedy|Romance,"[35, 10749]"
1014,Pollyanna (1960),Children|Comedy|Drama,"[35, 18]"
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,"[12, 18]"
1016,The Shaggy Dog (1959),Children|Comedy,[35]
1017,Swiss Family Robinson (1960),Adventure|Children,[12]
1018,That Darn Cat! (1965),Children|Comedy|Mystery,"[35, 9648]"
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,"[12, 18]"
1020,Cool Runnings (1993),Comedy,[35]
1021,Angels in the Outfield (1994),Children|Comedy,[35]
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,"[16, 14, 10749]"
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,[16]
1024,The Three Caballeros (1945),Animation|Children|Musical,[16]
1025,The Sword in the Stone (1963),Animation|Children|Fantasy|Musical,"[16, 14]"
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,"[12, 18]"
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,"[35, 14]"
1029,Dumbo (1941),Animation|Children|Drama|Musical,"[16, 18]"
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,"[12, 16]"
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,[12]
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,"[12, 16, 14]"
1033,The Fox and the Hound (1981),Animation|Children|Drama,"[16, 18]"
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,"[35, 80, 18, 53]"
1035,The Sound of Music (1965),Musical|Romance,[10749]
1036,Die Hard (1988),Action|Crime|Thriller,"[28, 80, 53]"
