movieId,title,genres
742,The African Queen (1951),12|35|10749|10752
743,Beat the Devil (1953),12|35|80|18|10749
744,Cat on a Hot Tin Roof (1958),18
745,Meet John Doe (1941),35|18
746,A Farewell to Arms (1932),10749|10752
747,Nothing Personal (1995),18|10752
748,Dangerous Ground (1997),18
749,Picnic (1955),18
750,The Pompatus of Love (1996),35|18
751,Fly Away Home (1996),12
752,Bliss (1997),18|10749
753,Grace of My Heart (1996),35|18
754,Maximum Risk (1996),28|12|53
755,Michael Collins (1996),18
756,Infinity (1996),18
757,Big Night (1996),35|18
758,Last Man Standing (1996),28|80|18|53
759,Set It Off (1996),28|80
760,2 Days in the Valley (1996),80
761,Extreme Measures (1996),18|53
762,The Glimmer Man (1996),28|53
763,D3: The Mighty Ducks (1996),35
764,The Chamber (1996),18
765,The Apple Dumpling Gang (1975),35|37
766,King of the Wild Frontier Davy Crockett (1955),12|37
767,Escape to Witch Mountain (1975),12|14
768,The Love Bug (1969),35
769,Herbie Rides Again (1974),35|14|10749
770,Old Yeller (1957),18
771,The Parent Trap (1961),35|10749
772,Pollyanna (1960),35|18
773,Homeward Bound: The Incredible Journey (1993),12|18
774,The Shaggy Dog (1959),35
775,Swiss Family Robinson (1960),12
776,That Darn Cat! (1965),35|9648
777,"20,000 Leagues Under the Sea (1954)",12|18
778,Cool Runnings (1993),35
779,Angels in the Outfield (1994),35
780,Cinderella (1950),16|14|10749
781,Winnie the Pooh and the Blustery Day (1968),16
782,The Three Caballeros (1945),16
783,The Sword in the Stone (1963),16|14
784,Robin Hood: Prince of Thieves (1991),12|18
785,Mary Poppins (1964),35|14
786,Dumbo (1941),16|18
787,Pete's Dragon (1977),12|16
788,Bedknobs and Broomsticks (1971),12
789,Alice in Wonderland (1951),12|16|14
790,The Fox and the Hound (1981),16|18
791,Freeway (1996),35|80|18|53
792,The Sound of Music (1965),10749
793,Die Hard (1988),28|80|53
794,The Lawnmower Man (1992),28|27|53
795,The Secret Agent (1996),18
796,Secrets & Lies (1996),18
797,That Thing You Do! (1996),35|18
798,To Gillian on Her 37th Birthday (1996),18|10749
799,Beautiful Thing (1996),18|10749
800,The Long Kiss Goodnight (1996),28|18|53
801,The Ghost and the Darkness (1996),28|12
802,Looking for Richard (1996),99|18
803,Trees Lounge (1996),18
804,Normal Life (1996),80|18|10749
805,Get on the Bus (1996),18
806,Shadow Conspiracy (1997),53
807,Jude (1996),18
808,Everyone Says I Love You (1996),35|10749
809,William Shakespeare's Romeo + Juliet (1996),18|10749
810,Swingers (1996),35|18
811,Sleepers (1996),53
812,Aladdin and the King of Thieves (1996),16|35|14|10749
813,Shall We Dance (1937),35|10749
814,Crossfire (1947),80
815,Willy Wonka & the Chocolate Factory (1971),35|14
816,Sleeper (1973),35
817,Bananas (1971),35|10752
818,A Fish Called Wanda (1988),35|80
819,Monty Python's Life of Brian (1979),35
820,Victor/Victoria (1982),35|10749
821,The Candidate (1972),18
822,The Great Race (1965),35
823,Bonnie and Clyde (1967),80|18
824,The Old Man and the Sea (1958),12|18
825,Dial M for Murder (1954),80|9648|53
826,Dirty Dancing (1987),18|10749
827,Reservoir Dogs (1992),80|9648|53
828,Platoon (1986),18|10752
829,Weekend at Bernie's (1989),35
830,Basic Instinct (1992),80|9648|53
831,The Doors (1991),18
832,The Crying Game (1992),18|10749|53
833,Glengarry Glen Ross (1992),18
834,Sophie's Choice (1982),18
835,E.T. the Extra-Terrestrial (1982),18
836,A Christmas Carol (1938),18|14
837,Days of Thunder (1990),28|18|10749
838,Top Gun (1986),28|10749
839,Rebel Without a Cause (1955),18
840,A Streetcar Named Desire (1951),18
841,Children of the Corn IV: The Gathering (1996),27
842,Loser (1991),35
843,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),99
844,Palookaville (1996),28|35|18
845,The Funeral (1996),80|18
846,"La) Single Girl, A (Fille seule (1995)",18
847,"Le) Eighth Day, The (Huitième jour (1996)",18
848,Drunks (1995),18
849,The People vs. Larry Flynt (1996),35|18
850,Glory Daze (1995),18
851,A Perfect Candidate (1996),99
852,On Golden Pond (1981),18
853,The Return of the Pink Panther (1975),35|80
854,Drop Dead Fred (1991),35|14
855,The Abyss (1989),28|12|53
856,The Fog (1980),27
857,Escape from New York (1981),28|12|53
858,The Howling (1980),27|9648
859,Jean de Florette (1986),18|9648
860,Manon of the Spring (Manon des sources) (1986),18
861,Private Benjamin (1980),35
862,Monty Python and the Holy Grail (1975),12|35|14
863,Hustler White (1996),10749
864,Entertaining Angels: The Dorothy Day Story (1996),18
865,The Line King: The Al Hirschfeld Story (1996),99
866,When We Were Kings (1996),99
867,Wallace & Gromit: The Wrong Trousers (1993),16|35|80
868,"Le) Return of Martin Guerre, The (Retour de Martin Guerre (1982)",18
869,Lesson Faust (1994),16|35|18|14
870,"I) Children Are Watching Us, The (Bambini ci guardano (1944)",18
871,"Die) Tin Drum, The (Blechtrommel (1979)",18|10752
872,The Ruling Class (1972),35|18
873,Mina Tannenbaum (1994),18
874,Dear God (1996),35
875,Best of the Best 3: No Turning Back (1995),28
876,Bob Roberts (1992),35
877,Cinema Paradiso (Nuovo cinema Paradiso) (1989),18
878,The Cook the Thief His Wife & Her Lover (1989),35|18
879,Delicatessen (1991),35|18|10749
880,"La) Double Life of Veronique, The (Double Vie de Véronique (1991)",18|14|10749
881,Enchanted April (1992),18|10749
882,Paths of Glory (1957),18|10752
883,The Grifters (1990),80|18
884,Hear My Song (1991),35
885,The English Patient (1996),18|10749|10752
886,Mediterraneo (1991),35|18
887,My Left Foot (1989),18
888,"and Videotape Sex, Lies (1989)",18
889,Passion Fish (1992),18
890,Strictly Ballroom (1992),35|10749
891,The Thin Blue Line (1988),99
892,Tie Me Up! Tie Me Down! (¡Átame!) (1990),80|18|10749
893,Madonna: Truth or Dare (1991),99
894,Paris Is Burning (1990),99
895,One Flew Over the Cuckoo's Nest (1975),18
896,Cheech and Chong's Up in Smoke (1978),35
897,Star Wars: Episode V - The Empire Strikes Back (1980),28|12
898,The Princess Bride (1987),28|12|35|14|10749
899,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),28|12
900,Brazil (1985),14
901,Aliens (1986),28|12|27
902,"Il) Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo (1966)",28|12|37
903,Withnail & I (1987),35
904,12 Angry Men (1957),18
905,Lawrence of Arabia (1962),12|18|10752
906,A Clockwork Orange (1971),80|18|53
907,To Kill a Mockingbird (1962),18
908,Apocalypse Now (1979),28|18|10752
909,Once Upon a Time in the West (C'era una volta il West) (1968),28|18|37
910,Star Wars: Episode VI - Return of the Jedi (1983),28|12
911,Der) Wings of Desire (Himmel über Berlin (1987),18|14|10749
912,The Third Man (1949),9648|53
913,Goodfellas (1990),80|18
914,Alien (1979),27
915,Army of Darkness (1993),28|12|35|14|27
916,"Le) Big Blue, The (Grand bleu (1988)",12|18|10749
917,Ran (1985),18|10752
918,The (Die xue shuang xiong) Killer (1989),28|80|18|53
919,Psycho (1960),80|27
920,The Blues Brothers (1980),28|35
921,The Godfather: Part II (1974),80|18
922,Full Metal Jacket (1987),18|10752
923,A Grand Day Out with Wallace and Gromit (1989),12|16|35
924,Henry V (1989),28|18|10749|10752
925,Amadeus (1984),18
926,The Quiet Man (1952),18|10749
927,Once Upon a Time in America (1984),80|18
928,Raging Bull (1980),18
929,Annie Hall (1977),35|10749
930,The Right Stuff (1983),18
931,Stalker (1979),18|9648
932,"The) Boot, Das (Boat (1981)",28|18|10752
933,The Sting (1973),35|80
934,Harold and Maude (1971),35|18|10749
935,Trust (1990),35|18|10749
936,"Det) Seventh Seal, The (Sjunde inseglet (1957)",18
937,Local Hero (1983),35
938,The Terminator (1984),28|53
939,Dead Alive (Braindead) (1992),35|14|27
940,Glory (1989),18|10752
941,Rosencrantz and Guildenstern Are Dead (1990),35|18
942,Manhattan (1979),35|18|10749
943,Miller's Crossing (1990),80|18|53
944,Dead Poets Society (1989),18
945,The Graduate (1967),35|18|10749
946,Touch of Evil (1958),80|53
947,La (Nikita) Femme Nikita (1990),28|80|10749|53
948,The Bridge on the River Kwai (1957),12|18|10752
949,8 1/2 (8½) (1963),18|14
950,Chinatown (1974),80|9648|53
951,The Day the Earth Stood Still (1951),18|53
952,The Treasure of the Sierra Madre (1948),28|12|18|37
953,Bad Taste (1987),35|27
954,Duck Soup (1933),35|10752
955,Better Off Dead... (1985),35|10749
956,The Shining (1980),27
957,Stand by Me (1986),12|18
958,M (1931),80|53
959,Evil Dead II (Dead by Dawn) (1987),28|35|14|27
960,The Great Escape (1963),28|12|18|10752
961,The Deer Hunter (1978),18|10752
962,Diva (1981),28|18|9648|10749|53
963,Groundhog Day (1993),35|14|10749
964,Unforgiven (1992),18|37
965,The Manchurian Candidate (1962),80|53|10752
966,Pump Up the Volume (1990),35|18
967,Arsenic and Old Lace (1944),35|9648|53
968,Back to the Future (1985),12|35
969,Fried Green Tomatoes (1991),35|80|18
970,Patton (1970),18|10752
971,Down by Law (1986),35|18
972,Akira (1988),28|12|16
973,Highlander (1986),28|12|14
974,Cool Hand Luke (1967),18
975,Cyrano de Bergerac (1990),35|18|10749
976,Young Frankenstein (1974),35|14
977,Night on Earth (1991),35|18
978,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),18
979,The Great Dictator (1940),35|18|10752
980,Fantasia (1940),16|14
981,High Noon (1952),18|37
982,The Big Sleep (1946),80|9648
983,Heathers (1989),35
984,Somewhere in Time (1980),18|10749
985,Ben-Hur (1959),28|12|18
986,This Is Spinal Tap (1984),35
987,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),99
988,Some Kind of Wonderful (1987),18|10749
989,Indiana Jones and the Last Crusade (1989),28|12
990,Being There (1979),35|18
991,Gandhi (1982),18
992,The Unbearable Lightness of Being (1988),18
993,A Room with a View (1986),18|10749
994,Real Genius (1985),35
995,Pink Floyd: The Wall (1982),18
996,The Killing Fields (1984),18|10752
997,My Life as a Dog (Mitt liv som hund) (1985),35|18
998,Forbidden Planet (1956),18
999,Field of Dreams (1989),18|14
1000,The Man Who Would Be King (1975),12|18
1001,Butch Cassidy and the Sundance Kid (1969),28|37
1002,Texas Paris (1984),18|10749
1003,Until the End of the World (Bis ans Ende der Welt) (1991),12|18
1004,When Harry Met Sally... (1989),35|10749
1005,Hype! (1996),99
1006,Female Perversions (1996),18
1007,Blue Juice (1995),35|18
1008,Alien³ (a.k.a. Alien 3) (1992),28|27|53
1009,An American Werewolf in London (1981),35|27|53
1010,Amityville 1992: It's About Time (1992),27
1011,Amityville 3-D (1983),27
1012,Amityville: Dollhouse (1996),27
1013,Amityville: A New Generation (1993),27
1014,Amityville II: The Possession (1982),27
1015,The Amityville Horror (1979),18|27|9648|53
1016,The Amityville Curse (1990),27
1017,Blood for Dracula (Andy Warhol's Dracula) (1974),27
1018,April Fool's Day (1986),27
1019,Audrey Rose (1977),27
1020,The Believers (1987),27|53
1021,The Birds (1963),27|53
1022,The Blob (1958),27
1023,Blood Beach (1981),27|9648
1024,Body Parts (1991),27|53
1025,The Body Snatcher (1945),18|27|53
1026,Dracula (Bram Stoker's Dracula) (1992),14|27|10749|53
1027,The (Bride of Frankenstein) Bride of Frankenstein (1935),18|27
1028,Burnt Offerings (1976),27
1029,Candyman (1992),27|53
1030,Cape Fear (1991),53
1031,Cape Fear (1962),80|18|53
1032,Carrie (1976),18|14|27|53
1033,Cat People (1982),18|14|27
1034,A Nightmare on Elm Street (1984),27|53
1035,eine Symphonie des Grauens) Nosferatu (Nosferatu (1922),27
1036,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),27
1037,The Omen (1976),27|9648|53
1038,Blood and Wine (Blood & Wine) (1996),80|18|53
1039,Albino Alligator (1996),80|53
1040,The Mirror Has Two Faces (1996),35|18|10749
1041,Breaking the Waves (1996),18|9648
1042,Nightwatch (1997),27|53
1043,Star Trek: First Contact (1996),28|12|53
1044,Shine (1996),18|10749
1045,Sling Blade (1996),18
1046,Jingle All the Way (1996),35
1047,Paradise Lost: The Child Murders at Robin Hood Hills (1996),99
1048,The Preacher's Wife (1996),18
1049,Ridicule (1996),18
1050,The Crucible (1996),18
1051,101 Dalmatians (1996),12|35
1052,Die Hard 2 (1990),28|12|53
1053,Star Trek: The Motion Picture (1979),12
1054,Star Trek VI: The Undiscovered Country (1991),28|9648
1055,Star Trek V: The Final Frontier (1989),28
1056,Star Trek II: The Wrath of Khan (1982),28|12|53
1057,Star Trek III: The Search for Spock (1984),28|12
1058,Star Trek IV: The Voyage Home (1986),12|35
1059,Batman Returns (1992),28|80
1060,Young Guns (1988),28|35|37
1061,Young Guns II (1990),28|37
1062,Grease (1978),35|10749
1063,Grease 2 (1982),35|10749
1064,Marked for Death (1990),28|18
1065,Under Siege (1992),28|18|53
1066,Jaws (1975),28|27
1067,Jaws 2 (1978),27|53
1068,Jaws 3-D (1983),28|27
1069,My Fellow Americans (1996),35
1070,Mars Attacks! (1996),28|35
1071,Citizen Ruth (1996),35|18
1072,Jerry Maguire (1996),18|10749
1073,Raising Arizona (1987),35
1074,Tin Men (1987),35|18
1075,Sneakers (1992),28|35|80|18
1076,Bastard Out of Carolina (1996),18
1077,In Love and War (1996),10749|10752
1078,Marvin's Room (1996),18
1079,Ghosts of Mississippi (1996),18
1080,Beavis and Butt-Head Do America (1996),12|16|35|80
1081,La Cérémonie (1995),80|18|9648|53
1082,Scream (1996),35|27|9648|53
1083,The Last of the Mohicans (1992),28|10749|10752|37
1084,Michael (1996),35|18|14|10749
1085,Hamlet (1996),80|18|10749
1086,Some Mother's Son (1996),18
1087,The Whole Wide World (1996),18
1088,Mother (1996),35
1089,Les) Thieves (Voleurs (1996),80|18|10749
1090,Evita (1996),18
1091,The Portrait of a Lady (1996),18
1092,Walkabout (1971),12|18
1093,Murder at 1600 (1997),80|18|9648|53
1094,Hearts and Minds (1996),18
1095,Fierce Creatures (1997),35
1096,Zeus and Roxanne (1997),
1097,Turbulence (1997),28|53
1098,Angel Baby (1995),18
1099,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),28|12|35|53
1100,Underworld (1996),35|53
1101,Beverly Hills Ninja (1997),28|35
1102,Metro (1997),28|35|80|18|53
1103,The Cement Garden (1993),18
1104,Dante's Peak (1997),28|53
1105,Meet Wally Sparks (1997),35
1106,Amos & Andrew (1993),35
1107,Benny & Joon (1993),35|10749
1108,Prefontaine (1997),18
1109,McHale's Navy (1997),35|10752
1110,Kolya (Kolja) (1996),35|18
1111,Gridlock'd (1997),80
1112,Waiting for Guffman (1996),35
1113,The Beautician and the Beast (1997),35|10749
1114,SubUrbia (1997),35|18
1115,The Pest (1997),35
1116,Fools Rush In (1997),35|18|10749
1117,Touch (1997),18|14|10749
1118,Absolute Power (1997),9648|53
1119,That Darn Cat (1997),35|9648
1120,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),35
1121,Lost Highway (1997),80|18|14|9648|10749
1122,Rosewood (1997),28|18
1123,Donnie Brasco (1997),80|18
1124,Booty Call (1997),35|10749
1125,Best Men (1997),28|35|80|18
1126,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),35
1127,Kama Sutra: A Tale of Love (1996),10749
1128,Private Parts (1997),35|18
1129,Love Jones (1997),10749
1130,The Saint (1997),28|10749|53
1131,Smilla's Sense of Snow (1997),18|53
1132,Crash (1996),18|53
1133,The Daytrippers (1996),35|18|9648|10749
1134,Liar Liar (1997),35
1135,Selena (1997),18
1136,The Devil's Own (1997),28|18|53
1137,Cats Don't Dance (1997),16
1138,B*A*P*S (1997),35
1139,Love and Other Catastrophes (1996),10749
1140,Turbo: A Power Rangers Movie (1997),28|12
1141,Anna Karenina (1997),18|10749
1142,Double Team (1997),28
1143,Inventing the Abbotts (1997),18|10749
1144,Anaconda (1997),28|12|53
1145,Grosse Pointe Blank (1997),35|80|10749
1146,Kissed (1996),18|10749
1147,8 Heads in a Duffel Bag (1997),35
1148,Paradise Road (1997),18|10752
1149,Romy and Michele's High School Reunion (1997),35
1150,Temptress Moon (Feng Yue) (1996),10749
1151,Volcano (1997),28|18|53
1152,Children of the Revolution (1996),35
1153,Austin Powers: International Man of Mystery (1997),28|12|35
1154,Breakdown (1997),28|53
1155,Broken English (1996),18
1156,Fathers' Day (1997),35
1157,The Fifth Element (1997),28|12|35
1158,Nowhere (1997),35|18
1159,The (La promesse) Promise (1996),18
1160,Shall We Dance? (Shall We Dansu?) (1996),35|18|10749
1161,Addicted to Love (1997),35|10749
1162,Brassed Off (1996),35|18|10749
1163,The Lost World: Jurassic Park (1997),28|12|53
1164,Ponette (1996),18
1165,Schizopolis (1996),35
1166,Shiloh (1997),18
1167,Rough Magic (1995),18|10749
1168,Trial and Error (1997),35|10749
1169,Buddy (1997),12|18
1170,Con Air (1997),28|12|53
1171,The Pillow Book (1996),18|10749
1172,Speed 2: Cruise Control (1997),28|10749|53
1173,Batman & Robin (1997),28|12|14|53
1174,For Roseanna (Roseanna's Grave) (1997),35|18|10749
1175,Head Above Water (1996),35|53
1176,Hercules (1997),12|16|35
1177,My Best Friend's Wedding (1997),35|10749
1178,When the Cat's Away (Chacun cherche son chat) (1996),35|10749
1179,Le) Contempt (Mépris (1963),18
1180,Face/Off (1997),28|80|18|53
1181,Fall (1997),10749
1182,Men in Black (a.k.a. MIB) (1997),28|35
1183,Out to Sea (1997),35
1184,Wild America (1997),12
1185,A Simple Wish (1997),14
1186,Contact (1997),18
1187,Love Serenade (1996),35
1188,G.I. Jane (1997),28|18
1189,Conan the Barbarian (1982),28|12|14
1190,George of the Jungle (1997),35
1191,Cop Land (1997),28|80|18|53
1192,Event Horizon (1997),27|53
1193,Spawn (1997),28|12|53
1194,Air Bud (1997),35
1195,Picture Perfect (1997),35|10749
1196,In the Company of Men (1997),35|18
1197,Career Girls (1997),18
1198,Conspiracy Theory (1997),18|9648|10749|53
1199,Desperate Measures (1998),80|18|53
1200,Steel (1997),28
1201,She's So Lovely (1997),18|10749
1202,Hoodlum (1997),80|18
1203,Leave It to Beaver (1997),35
1204,Mimic (1997),27|53
1205,Money Talks (1997),28|35
1206,Excess Baggage (1997),12|10749
1207,Kull the Conqueror (1997),28|12
1208,Air Force One (1997),28|53
1209,187 (One Eight Seven) (1997),18|53
1210,The Hunt for Red October (1990),28|12|53
1211,My Own Private Idaho (1991),18|10749
1212,Guido Kiss Me (1997),35
1213,Star Maps (1997),18
1214,In & Out (1997),35
1215,The Edge (1997),12|18
1216,The Peacemaker (1997),28|53|10752
1217,L.A. Confidential (1997),80|9648|53
1218,Seven Years in Tibet (1997),12|18|10752
1219,Kiss the Girls (1997),80|18|9648|53
1220,Soul Food (1997),18
1221,Wishmaster (1997),27
1222,A Thousand Acres (1997),18
1223,The Game (1997),18|9648|53
1224,Fire Down Below (1997),28|18|53
1225,U Turn (1997),80|18|9648
1226,The MatchMaker (1997),35|10749
1227,The Assignment (1997),28|53
1228,Ulee's Gold (1997),18
1229,The Ice Storm (1997),18
1230,Chasing Amy (1997),35|18|10749
1231,The Full Monty (1997),35|18
1232,Indian Summer (a.k.a. Alive & Kicking) (1996),35|18
1233,Mrs. Brown) Mrs. Brown (a.k.a. Her Majesty (1997),18|10749
